species,sample_size,position,coord,density
human,1000,1.15,0.009209572109331984,84.36611249852135
human,1000,1.15,0.009561703858435208,90.20706727772398
human,1000,1.15,0.009913835607538432,94.97227468616089
human,1000,1.15,0.010265967356641658,98.57802805092817
human,1000,1.15,0.010618099105744884,100.97577032022008
human,1000,1.15,0.010970230854848108,102.1616918668456
human,1000,1.15,0.011322362603951332,102.16918019489538
human,1000,1.15,0.011674494353054558,101.05728872976984
human,1000,1.15,0.012026626102157784,98.91457461610442
human,1000,1.15,0.012378757851261009,95.8792974317955
human,1000,1.15,0.012730889600364233,92.15330420863201
human,1000,1.15,0.013083021349467459,87.98441502129403
human,1000,1.15,0.013435153098570683,83.61660846971245
human,1000,1.15,0.013787284847673909,79.23717640400753
human,1000,1.15,0.014139416596777133,74.95709737050633
human,1000,1.15,0.014491548345880359,70.83720614591375
human,1000,1.15,0.014843680094983583,66.93720592212422
human,1000,1.15,0.01519581184408681,63.34548391037324
human,1000,1.15,0.015547943593190033,60.15971246602532
human,1000,1.15,0.01590007534229326,57.423094554464875
human,1000,1.15,0.016252207091396485,55.05559434435093
human,1000,1.15,0.016604338840499708,52.83087676970345
human,1000,1.15,0.016956470589602934,50.4289453980342
human,1000,1.15,0.01730860233870616,47.55185769164445
human,1000,1.15,0.017660734087809382,44.05029613315298
human,1000,1.15,0.018012865836912608,39.99724885462819
human,1000,1.15,0.018364997586015834,35.67010120112517
human,1000,1.15,0.018717129335119057,31.449426142676256
human,1000,1.15,0.019069261084222286,27.683717162487387
human,1000,1.15,0.01942139283332551,24.581672739640688
human,1000,1.15,0.019773524582428734,22.17363139414085
human,1000,1.15,0.02012565633153196,20.34601035021551
human,1000,1.15,0.020477788080635183,18.919019026012528
human,1000,1.15,0.02082991982973841,17.724662272517616
human,1000,1.15,0.021182051578841635,16.652171568414253
human,1000,1.15,0.02153418332794486,15.652085805650637
human,1000,1.15,0.021886315077048083,14.713038270453678
human,1000,1.15,0.02223844682615131,13.83467851483658
human,1000,1.15,0.022590578575254535,13.013432074070119
human,1000,1.15,0.022942710324357758,12.242703148825655
human,1000,1.15,0.023294842073460983,11.517748624297722
human,1000,1.15,0.02364697382256421,10.835237641728623
human,1000,1.15,0.023999105571667435,10.186151632967547
human,1000,1.15,0.024351237320770658,9.54917695488418
human,1000,1.15,0.024703369069873884,8.892646506040967
human,1000,1.15,0.02505550081897711,8.186407494631515
human,1000,1.15,0.025407632568080336,7.417056084722874
human,1000,1.15,0.025759764317183558,6.597281804872179
human,1000,1.15,0.026111896066286784,5.7640388793578445
human,1000,1.15,0.02646402781539001,4.967033918998408
human,1000,1.15,0.026816159564493236,4.25345566229489
human,1000,1.15,0.02716829131359646,3.654888322555765
human,1000,1.15,0.027520423062699684,3.179792148055688
human,1000,1.15,0.02787255481180291,2.812749240263516
human,1000,1.15,0.028224686560906133,2.5206460843561778
human,1000,1.15,0.02857681831000936,2.2645979697998806
human,1000,1.15,0.028928950059112585,2.0138219923783196
human,1000,1.15,0.02928108180821581,1.7556087802096119
human,1000,1.15,0.029633213557319033,1.4967612157439432
human,1000,1.15,0.02998534530642226,1.2564836197610276
human,1000,1.15,0.030337477055525485,1.055381120883192
human,1000,1.15,0.03068960880462871,0.906391426526175
human,1000,1.15,0.031041740553731934,0.8108497025630532
human,1000,1.15,0.03139387230283516,0.759341625410125
human,1000,1.15,0.031746004051938385,0.7352620497723202
human,1000,1.15,0.03209813580104161,0.719325822007432
human,1000,1.15,0.03245026755014484,0.6941695333097502
human,1000,1.15,0.03280239929924806,0.6484620717014091
human,1000,1.15,0.03315453104835128,0.5796829824659347
human,1000,1.15,0.03350666279745451,0.4946257992133013
human,1000,1.15,0.033858794546557734,0.407152379201706
human,1000,1.15,0.03421092629566096,0.33362769363405004
human,1000,1.15,0.034563058044764186,0.28736140956347717
human,1000,1.15,0.03491518979386741,0.2738663585883252
human,1000,1.15,0.03526732154297063,0.2886328979488913
human,1000,1.15,0.03561945329207386,0.31842545060734784
human,1000,1.15,0.03597158504117709,0.34593577383199137
human,1000,1.15,0.03632371679028031,0.3562398164735243
human,1000,1.15,0.036675848539383535,0.3424922018672747
human,1000,1.15,0.03702798028848676,0.308381842929734
human,1000,1.15,0.03738011203758999,0.26627668398845644
human,1000,1.15,0.03773224378669321,0.2319777566472163
human,1000,1.15,0.03808437553579644,0.2183940251827548
human,1000,1.15,0.03843650728489966,0.2305899946717477
human,1000,1.15,0.038788639034002884,0.2638464199102822
human,1000,1.15,0.03914077078310611,0.305274141445028
human,1000,1.15,0.039492902532209335,0.3384331868161322
human,1000,1.15,0.03984503428131256,0.3493355396598616
human,10000,2.15,0.0016562334990248336,22.56686082228158
human,10000,2.15,0.001753554171561458,31.718406921209382
human,10000,2.15,0.0018508748440980822,43.302374967634215
human,10000,2.15,0.0019481955166347066,57.452309015267005
human,10000,2.15,0.0020455161891713308,74.12521614062575
human,10000,2.15,0.0021428368617079554,93.07039708804554
human,10000,2.15,0.0022401575342445796,113.82523911534219
human,10000,2.15,0.0023374782067812037,135.74210491300545
human,10000,2.15,0.002434798879317828,158.04428895052024
human,10000,2.15,0.0025321195518544525,179.90381217688468
human,10000,2.15,0.0026294402243910767,200.53080794869445
human,10000,2.15,0.0027267608969277013,219.26316954857234
human,10000,2.15,0.0028240815694643255,235.64468910981202
human,10000,2.15,0.0029214022420009497,249.47915691370224
human,10000,2.15,0.003018722914537574,260.84745694907514
human,10000,2.15,0.003116043587074198,270.07681245740594
human,10000,2.15,0.0032133642596108227,277.6582498134896
human,10000,2.15,0.0033106849321474473,284.1203915780328
human,10000,2.15,0.0034080056046840715,289.8823839987458
human,10000,2.15,0.0035053262772206956,295.1213986843612
human,10000,2.15,0.00360264694975732,299.69514760950585
human,10000,2.15,0.0036999676222939444,303.15238864736335
human,10000,2.15,0.0037972882948305686,304.84249760161293
human,10000,2.15,0.003894608967367193,304.1023877063307
human,10000,2.15,0.003991929639903817,300.46608904814315
human,10000,2.15,0.004089250312440442,293.82478404410307
human,10000,2.15,0.004186570984977066,284.4761084921397
human,10000,2.15,0.00428389165751369,273.04215765686314
human,10000,2.15,0.004381212330050314,260.2903464468471
human,10000,2.15,0.004478533002586939,246.93346035087623
human,10000,2.15,0.0045758536751235625,233.49165988233307
human,10000,2.15,0.0046731743476601875,220.26471468795978
human,10000,2.15,0.004770495020196812,207.4050713709565
human,10000,2.15,0.004867815692733436,195.03273165455764
human,10000,2.15,0.004965136365270061,183.31791156839958
human,10000,2.15,0.005062457037806684,172.4835422237634
human,10000,2.15,0.005159777710343309,162.73012473231438
human,10000,2.15,0.0052570983828799335,154.1309802214539
human,10000,2.15,0.005354419055416558,146.5619584212687
human,10000,2.15,0.005451739727953182,139.7096376324602
human,10000,2.15,0.005549060400489806,133.15959798132087
human,10000,2.15,0.00564638107302643,126.52602692820902
human,10000,2.15,0.005743701745563055,119.56667799568314
human,10000,2.15,0.005841022418099679,112.23926251322476
human,10000,2.15,0.005938343090636304,104.68645745725983
human,10000,2.15,0.006035663763172928,97.16803585111923
human,10000,2.15,0.006132984435709552,89.97463792766551
human,10000,2.15,0.006230305108246176,83.35433095504577
human,10000,2.15,0.006327625780782801,77.46766966552606
human,10000,2.15,0.006424946453319425,72.37123390205589
human,10000,2.15,0.0065222671258560495,68.02169264778186
human,10000,2.15,0.006619587798392674,64.29293961727153
human,10000,2.15,0.006716908470929298,61.002822665483635
human,10000,2.15,0.006814229143465922,57.94795828659938
human,10000,2.15,0.006911549816002546,54.94305159887313
human,10000,2.15,0.007008870488539171,51.85707977190909
human,10000,2.15,0.0071061911610757955,48.63648449783175
human,10000,2.15,0.00720351183361242,45.30780079963874
human,10000,2.15,0.007300832506149044,41.95868135282199
human,10000,2.15,0.007398153178685668,38.704186494467955
human,10000,2.15,0.007495473851222292,35.6506494533019
human,10000,2.15,0.007592794523758917,32.8695979983983
human,10000,2.15,0.007690115196295541,30.388891483652312
human,10000,2.15,0.007787435868832166,28.200057126027513
human,10000,2.15,0.00788475654136879,26.274034318674616
human,10000,2.15,0.007982077213905415,24.575651779367337
human,10000,2.15,0.008079397886442038,23.070741952615837
human,10000,2.15,0.008176718558978661,21.726087543012373
human,10000,2.15,0.008274039231515287,20.507147630426076
human,10000,2.15,0.008371359904051912,19.378861714081367
human,10000,2.15,0.008468680576588537,18.31114897877719
human,10000,2.15,0.00856600124912516,17.2860934022993
human,10000,2.15,0.008663321921661783,16.30165200082536
human,10000,2.15,0.008760642594198408,15.368415484615227
human,10000,2.15,0.008857963266735033,14.5001247080885
human,10000,2.15,0.008955283939271658,13.702450281897734
human,10000,2.15,0.009052604611808282,12.96565420364628
human,10000,2.15,0.009149925284344905,12.264710937724942
human,10000,2.15,0.00924724595688153,11.566642767664202
human,10000,2.15,0.009344566629418155,10.841378112373041
human,10000,2.15,0.009441887301954778,10.071079640513473
human,10000,2.15,0.009539207974491403,9.254100034152282
human,10000,2.15,0.009636528647028027,8.40269422068713
human,10000,2.15,0.009733849319564652,7.536730254755728
human,10000,2.15,0.009831169992101277,6.677292973049386
human,10000,2.15,0.0099284906646379,5.843479373786604
human,10000,2.15,0.010025811337174525,5.053291909631914
human,10000,2.15,0.010123132009711149,4.326794057159068
human,10000,2.15,0.010220452682247774,3.688219011415867
human,10000,2.15,0.010317773354784397,3.1643383572803834
human,10000,2.15,0.010415094027321022,2.778647106712406
human,10000,2.15,0.010512414699857647,2.543409773602127
human,10000,2.15,0.01060973537239427,2.4529282478830297
human,10000,2.15,0.010707056044930895,2.4809622183991213
human,10000,2.15,0.010804376717467519,2.5835305418868724
human,10000,2.15,0.010901697390004144,2.7063775361558213
human,10000,2.15,0.010999018062540769,2.7950536892067834
human,10000,2.15,0.011096338735077392,2.8050958773111048
human,10000,2.15,0.011193659407614017,2.7099879728799263
human,10000,2.15,0.01129098008015064,2.5051611741203623
human,100000,3.15,0.0004425617432825141,22.0577553730358
human,100000,3.15,0.00047297767911948506,33.06640704569249
human,100000,3.15,0.000503393614956456,48.31301521371178
human,100000,3.15,0.0005338095507934269,68.59519137849075
human,100000,3.15,0.0005642254866303979,94.54316399176602
human,100000,3.15,0.0005946414224673688,126.62210697035161
human,100000,3.15,0.0006250573583043398,165.215911428684
human,100000,3.15,0.0006554732941413108,210.7290761024639
human,100000,3.15,0.0006858892299782817,263.60483500992456
human,100000,3.15,0.0007163051658152527,324.17890531273565
human,100000,3.15,0.0007467211016522236,392.36910739820325
human,100000,3.15,0.0007771370374891946,467.3007860877345
human,100000,3.15,0.0008075529733261656,547.0305122868374
human,100000,3.15,0.0008379689091631364,628.5210801514005
human,100000,3.15,0.0008683848450001075,707.9434160186363
human,100000,3.15,0.0008988007808370783,781.2683756804377
human,100000,3.15,0.0009292167166740494,845.0028104220327
human,100000,3.15,0.0009596326525110202,896.853632766898
human,100000,3.15,0.0009900485883479913,936.0992789696194
human,100000,3.15,0.0010204645241849622,963.5278870821961
human,100000,3.15,0.0010508804600219332,980.9547740480766
human,100000,3.15,0.001081296395858904,990.5032257770508
human,100000,3.15,0.0011117123316958751,993.9371615639502
human,100000,3.15,0.001142128267532846,992.3053130680065
human,100000,3.15,0.0011725442033698168,985.9967919661713
human,100000,3.15,0.001202960139206788,975.099411213207
human,100000,3.15,0.0012333760750437588,959.8110988791948
human,100000,3.15,0.0012637920108807298,940.6590605990289
human,100000,3.15,0.0012942079467177007,918.4212984296256
human,100000,3.15,0.0013246238825546717,893.8311161726739
human,100000,3.15,0.0013550398183916426,867.2659929603775
human,100000,3.15,0.0013854557542286137,838.6136074714726
human,100000,3.15,0.0014158716900655845,807.3889193898245
human,100000,3.15,0.0014462876259025554,773.0310127845413
human,100000,3.15,0.0014767035617395264,735.2269904573603
human,100000,3.15,0.0015071194975764973,694.1295741278183
human,100000,3.15,0.0015375354334134683,650.4202650052276
human,100000,3.15,0.0015679513692504392,605.2486285719845
human,100000,3.15,0.0015983673050874103,560.1006327351602
human,100000,3.15,0.001628783240924381,516.6231716528746
human,100000,3.15,0.0016591991767613522,476.40651432009264
human,100000,3.15,0.001689615112598323,440.73855256546807
human,100000,3.15,0.001720031048435294,410.3841273144179
human,100000,3.15,0.001750446984272265,385.4649091967027
human,100000,3.15,0.001780862920109236,365.488470916488
human,100000,3.15,0.0018112788559462069,349.5128963163874
human,100000,3.15,0.001841694791783178,336.3811280114055
human,100000,3.15,0.0018721107276201488,324.9506602628084
human,100000,3.15,0.0019025266634571196,314.27130448087195
human,100000,3.15,0.0019329425992940907,303.6923100117851
human,100000,3.15,0.0019633585351310615,292.889323107995
human,100000,3.15,0.0019937744709680326,281.80418816077366
human,100000,3.15,0.0020241904068050037,270.5110128855948
human,100000,3.15,0.0020546063426419747,259.0599503097792
human,100000,3.15,0.0020850222784789454,247.37324763208917
human,100000,3.15,0.0021154382143159164,235.24481315406055
human,100000,3.15,0.0021458541501528875,222.43251234188662
human,100000,3.15,0.0021762700859898586,208.77752779757057
human,100000,3.15,0.002206686021826829,194.2799174612187
human,100000,3.15,0.0022371019576638003,179.10319292907022
human,100000,3.15,0.0022675178935007713,163.5317483021828
human,100000,3.15,0.0022979338293377424,147.9218697555186
human,100000,3.15,0.002328349765174713,132.66556153158837
human,100000,3.15,0.002358765701011684,118.1574403180061
human,100000,3.15,0.002389181636848655,104.74990431411021
human,100000,3.15,0.0024195975726856262,92.70218117254291
human,100000,3.15,0.002450013508522597,82.14856429844899
human,100000,3.15,0.002480429444359568,73.10553757803534
human,100000,3.15,0.002510845380196539,65.50897077208992
human,100000,3.15,0.00254126131603351,59.24823560423178
human,100000,3.15,0.0025716772518704807,54.16910646256942
human,100000,3.15,0.0026020931877074518,50.0499055176217
human,100000,3.15,0.002632509123544423,46.58702738544838
human,100000,3.15,0.002662925059381394,43.42683364902212
human,100000,3.15,0.0026933409952183645,40.24703754836159
human,100000,3.15,0.0027237569310553356,36.84868829365757
human,100000,3.15,0.0027541728668923067,33.204319204682804
human,100000,3.15,0.0027845888027292777,29.432140102814866
human,100000,3.15,0.0028150047385662484,25.712061685907184
human,100000,3.15,0.0028454206744032194,22.193035618986737
human,100000,3.15,0.0028758366102401905,18.94052225380601
human,100000,3.15,0.002906252546077161,15.942413724621458
human,100000,3.15,0.002936668481914132,13.15553629297657
human,100000,3.15,0.0029670844177511033,10.55641309978558
human,100000,3.15,0.0029975003535880743,8.16654285237904
human,100000,3.15,0.003027916289425045,6.044150004696669
human,100000,3.15,0.003058332225262016,4.254796476832983
human,100000,3.15,0.003088748161098987,2.841343690170883
human,100000,3.15,0.003119164096935958,1.808719640484076
human,100000,3.15,0.003149580032772929,1.1274226755222982
human,100000,3.15,0.0031799959686099,0.7495319837912356
human,100000,3.15,0.003210411904446871,0.6265968818566957
human,100000,3.15,0.003240827840283842,0.7202195397368947
human,100000,3.15,0.0032712437761208127,1.0010732185344096
human,100000,3.15,0.0033016597119577837,1.437947718925671
human,100000,3.15,0.003332075647794755,1.983294753835493
human,100000,3.15,0.0033624915836317254,2.564123479133226
human,100000,3.15,0.0033929075194686965,3.085628103721176
human,100000,3.15,0.0034233234553056676,3.4493433925424957
human,100000,3.15,0.0034537393911426386,3.579926363115987
